epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.809875085061602,0.5061475409836066,0.6162281495421809,0.21817086730911786,0.5022417556486343,0.7971441947565543,0.7814012876023417,0.5002548419979612,0.58638383159288,0.6667421967937461,0.0006795786612300374,0.5001274751423472,0.9998301053346925
2,0.7947353152377773,0.5213068181818182,0.619082031611911,0.2640702700190547,0.5133681622618316,0.7796238390815327,0.7822215842164081,0.5013591573224601,0.5936532219544779,0.6670070342636715,0.003907577302072715,0.50068131493783,0.9988107373428474
3,0.7914265063320649,0.5254983233979136,0.6264185534879456,0.2550588454202912,0.5161641186778657,0.79656828460857,0.7759549125381138,0.5147808358817533,0.6000579131254625,0.6701697655618432,0.0436629289840299,0.5076102169349195,0.9858987427794768
4,0.7857413636589903,0.5382824143070045,0.6380959334160765,0.26256696948520847,0.5247830916569095,0.8138181479584711,0.7764557042847509,0.5150356778797146,0.6021437699112449,0.6705522534479774,0.04298335032279987,0.5077339858428733,0.9870880054366293
5,0.7852746576470518,0.5374673994038748,0.64,0.2525017454037701,0.5236682880531498,0.8227783214502074,0.7717149931451549,0.5350832483860006,0.6035280246532573,0.6756356308895869,0.10176690451919809,0.5187949394739237,0.9683995922528033
6,0.780566115137717,0.5469681445603577,0.6492256098660368,0.2561169219275308,0.5305436864594076,0.8363062058714232,0.7697538164970668,0.5452769283044513,0.6052004451090137,0.6778212458621727,0.13387699626231736,0.5248392208034299,0.9566768603465852
7,0.7783850479632305,0.5523938152011922,0.6509913573970514,0.2700498625285428,0.5336846179036051,0.8343960902955551,0.7656698445587055,0.5628610261637784,0.6073821598940291,0.6810462377587703,0.19232076112810056,0.5361046057767369,0.9334012911994564
8,0.7768737404605849,0.5571907600596125,0.6591015022767199,0.2600112538685173,0.5380810209577332,0.8503561846609307,0.7657187339728293,0.563030920829086,0.6083732987009149,0.681840672934191,0.18960244648318042,0.5360824742268041,0.9364593951749915
9,0.7764538636461633,0.5559565946348733,0.6518158745229791,0.27820867959372114,0.533076486575277,0.8386111633151663,0.7622024332699568,0.5707611281005777,0.6087411873276014,0.6813796582382243,0.2235813795446823,0.5417627594505164,0.917940876656473
10,0.775241631353843,0.5603111028315947,0.6602857040048936,0.2669782659499883,0.5391825581053683,0.8515476356211426,0.7651767675643382,0.5578491335372069,0.6092829250146256,0.6815539920464974,0.16938498131158683,0.5325556936609619,0.946313285762827
11,0.774491796483759,0.5597522354694486,0.6602084831056794,0.2651858779518354,0.53892197998885,0.8519411846560602,0.7622785931048186,0.5698267074413863,0.6111082102592824,0.6832624468351264,0.21168875297315665,0.5406850128687388,0.927964661909616
12,0.7732783001021728,0.5625465722801788,0.660547143218532,0.27306924255793436,0.5386814417494327,0.8536733454766242,0.7596287699821203,0.5788311247026844,0.6112237825052714,0.6846457193741254,0.2432891607203534,0.5471736478243189,0.9143730886850153
13,0.7732176936818661,0.5639670268256334,0.6615698819787093,0.27510693695369165,0.539993508984156,0.8537973502519127,0.7588389455948187,0.5843527013251784,0.6139143875207838,0.6850337946572256,0.26469588854909953,0.5514561094413929,0.9040095141012572
14,0.7708702493797649,0.5678092399403875,0.6649335644136338,0.27796925943176526,0.5429565422489534,0.8575952314426749,0.7571590016393558,0.5853720693170235,0.6140997389637454,0.6849951597289449,0.2691131498470948,0.5522947236965345,0.9016309887869521
15,0.7698916985851819,0.5712788748137109,0.6662315766574209,0.2864452507209973,0.5450096396262791,0.8568031334514595,0.7590900964063146,0.5773020727149167,0.6152282569176801,0.6858585858585858,0.23173632347944276,0.5457102672292545,0.9228678219503907
16,0.7686644164309594,0.5750745156482862,0.6689284807141043,0.29183369068705134,0.5482038777209468,0.8578408562121917,0.7560790105034476,0.586221542643561,0.6166389368323206,0.6853968869082219,0.2709819911654774,0.5528811086797958,0.9014610941216445
17,0.7701049619166933,0.5700912816691506,0.6633601983880968,0.2905832909989378,0.5421596971774314,0.8543516039641162,0.7550655300526515,0.5905538566089025,0.6174413903814565,0.6815959836173867,0.3046211348963643,0.5576091655858193,0.8764865783214407
18,0.7689332758616406,0.575237518628912,0.6717059913971528,0.28309047462868386,0.5494670514103999,0.8638951900374983,0.7549435781395953,0.5924226979272851,0.6188381288888011,0.6864462161808914,0.29255861365953106,0.5577740016992353,0.8922867821950391
19,0.7694576259608062,0.5712090163934426,0.6655405405405406,0.287893541058098,0.5439888357730337,0.8570426158955887,0.756467517465353,0.5857118586476384,0.6218683933460405,0.6871110540835311,0.2616377845735644,0.552004947943511,0.9097859327217125
20,0.7673796794853338,0.5769606929955291,0.6708697936482055,0.2915405745146422,0.5488853314360251,0.8625669694852085,0.7526004657797192,0.5932721712538226,0.6253544234786461,0.6832914406667548,0.3090383961943595,0.5594670710571924,0.8775059463132857
21,0.7664045447430916,0.5793358792846498,0.6733213982169659,0.2935908856486474,0.5526956418477615,0.8613000231320842,0.7525135515176732,0.5929323819232076,0.6320686687335741,0.6889927310488058,0.28406388039415564,0.5574459147237976,0.9018008834522596
22,0.7679439928110594,0.5755169523099851,0.6683043106428662,0.29545031633792335,0.5480318720343789,0.8562103692651996,0.752165840047857,0.5928474345905539,0.6462240751882321,0.6826458319539165,0.30988786952089703,0.5592926114787892,0.8758069996602107
23,0.7634095081673649,0.5811521982116244,0.6739063434797585,0.2966981791086481,0.5517098076466398,0.8656327138931582,0.7457460994305818,0.5954808019028203,0.6696424788156996,0.6831248336438648,0.31889228678219506,0.5614745132356158,0.8720693170234455
24,0.7612204729800075,0.5800810357675111,0.6712006563952958,0.3011434655802972,0.5494000358187571,0.8623904793140608,0.7378535053652265,0.6002378525314305,0.6867325226419423,0.6796896270078955,0.3521916411824669,0.5669997728821258,0.8482840638803941
25,0.7574038685656163,0.585134128166915,0.6737713323079175,0.31300869726989444,0.5546745455093611,0.8579956162850347,0.7260311712389407,0.6025314305130819,0.7004318892113596,0.6860784971486078,0.3363914373088685,0.5669142920501165,0.8686714237172953
26,0.7512018147150913,0.5898845007451565,0.676594807007235,0.321737915618888,0.558475809385231,0.8580810433162552,0.7205370613576277,0.6144240570846076,0.7100439555542162,0.682787057096932,0.39891267414203196,0.5799596343345601,0.8299354400271831
27,0.7462821006330754,0.5959388971684053,0.6775080846002305,0.3430048435171386,0.5637100265973898,0.8488729508196722,0.7088654515859873,0.6237682636765206,0.7192355138387085,0.6797773118357313,0.44886170574243967,0.5916928886091881,0.7986748216106014
28,0.7418236752691638,0.5986866616989568,0.6759429882291,0.3610061132110691,0.5675940253260492,0.8354171508250058,0.7054447076566841,0.6452599388379205,0.7270677993439514,0.6786703601108033,0.5412844036697247,0.620253164556962,0.7492354740061162
29,0.7377865710441472,0.6047410581222057,0.6735518116778214,0.39282065570725366,0.5725168377689139,0.8178888369920598,0.6975071672350168,0.6512911994563371,0.7346121933453246,0.6859940335041689,0.5407747196738022,0.6239042716015027,0.7618076792388719
30,0.7346211214578987,0.6087462742175856,0.6744933937773645,0.4058361600297384,0.5765192912733896,0.8125846053307193,0.6963912452692571,0.6675161399932042,0.7394352852573572,0.6851166532582462,0.6116207951070336,0.6506723716381418,0.7234114848793748
31,0.7304938556362727,0.6184100223546944,0.6804843332618402,0.4259787642078675,0.5871071933248099,0.8091815441687921,0.6946226484749628,0.6732076112810058,0.7420256304835481,0.6799767074286664,0.6520557254502208,0.6661776691116544,0.6943594971117907
32,0.7275275747928819,0.6178744411326379,0.6742108397855866,0.445470228936448,0.58809268174419,0.7898776573475369,0.6885675455079131,0.6797485558953449,0.7450612492493865,0.6737060758178985,0.6982670744138634,0.6866619618913197,0.6612300373768264
33,0.7258832464452649,0.6233466840536512,0.6728820757578822,0.4703397697734868,0.5931472171711769,0.7773831775700935,0.6846630998846629,0.6812776078831124,0.7492962187093339,0.6747572815533981,0.7013251783893986,0.6888495575221238,0.6612300373768264
34,0.7272580884252682,0.6198770491803278,0.6689381033503692,0.4724321298628603,0.5931947341917848,0.7668557611829256,0.678790265896722,0.6805980292218824,0.749257165450387,0.6743460938853283,0.699796126401631,0.687809187279152,0.6613999320421339
35,0.7227174779608424,0.6255821535022354,0.6733703049139701,0.4798787596176265,0.597735141373341,0.7709195776547746,0.6758249934519762,0.6796636085626911,0.7498684514208054,0.6764478764478764,0.6896024464831805,0.6833073322932918,0.6697247706422018
36,0.7205499768168312,0.6295873695976155,0.6777023604498026,0.48308975079632754,0.6024712705789114,0.7744026671605853,0.6761009616615332,0.6856099218484539,0.7534276089972705,0.6779218518840832,0.709480122324159,0.6949152542372882,0.661739721372749
37,0.7176821630797869,0.633615871833085,0.6793298821994864,0.49481439767234503,0.6075607888884839,0.7703258608735845,0.6719381161762968,0.686289500509684,0.7544282152608706,0.6842240273621205,0.6928304451240231,0.6887588225167843,0.6797485558953449
38,0.7201678804198249,0.6286093517138599,0.6731025436061407,0.49381274807378006,0.6023477622890683,0.7626921826373728,0.6701018025126794,0.6836561331974176,0.7554504408082483,0.6880026809651475,0.6697247706422018,0.6786776859504132,0.6975874957526333
39,0.7169467288495531,0.6332665797317437,0.6736972961773542,0.5070938427299704,0.6046338651493176,0.7605726047904192,0.6713319954097919,0.6888379204892966,0.7577309866048187,0.6752947433738143,0.7305470608222902,0.7060240963855422,0.647128780156303
40,0.7142280314101015,0.6361540611028316,0.6783059850528094,0.507581430175964,0.6102241155769587,0.7634872080088988,0.6667655045571534,0.6908766564729868,0.7588611209538023,0.6701713042690112,0.7536527353041115,0.7182824946570818,0.628100577641862
41,0.7113189248454198,0.6402058494783904,0.6728770139521099,0.5364838620179414,0.613196990160139,0.7454264002251618,0.6629650372930843,0.6936799184505607,0.761537813426216,0.6835731835731835,0.7256201155283724,0.7068965517241379,0.661739721372749
42,0.7123660056583928,0.640182563338301,0.6796583464632225,0.5216165413533834,0.6168899593557128,0.7566469719350074,0.6720903248971571,0.6935100237852532,0.7606146931002676,0.6659259259259259,0.7760788311247027,0.7317867317867318,0.6109412164458036
43,0.7112096709861307,0.6410208643815202,0.676691413950757,0.5316815976110489,0.6164692395873137,0.7499535143175902,0.6670088411268332,0.6947842337750595,0.7636937813472399,0.6777289442999372,0.7477064220183486,0.7178415352460574,0.6418620455317703
44,0.7127210348622455,0.6396702682563339,0.6762219618346167,0.5268772125954909,0.6140370877032983,0.7524213075060533,0.6589554825028323,0.6937648657832144,0.764527437093657,0.6711666514640153,0.762487257900102,0.7246405357494583,0.6250424736663269
45,0.7089479109036407,0.6452589418777943,0.679432683809604,0.5411753696425229,0.6221194605009633,0.7483775264231411,0.663494301069042,0.695633707101597,0.7656083146899484,0.6768287183187517,0.753822629969419,0.721399730820996,0.637444784233775
46,0.7101553206161308,0.6439316318926974,0.6772212019504781,0.5410997204100653,0.6196067828035072,0.7466486687767641,0.658352077614678,0.6968229697587496,0.7672637918618896,0.6849677817989231,0.7344546381243628,0.7128421826198788,0.6591913013931363
47,0.7075888107235137,0.6447000745156483,0.6762159409218231,0.5483600055988429,0.6220669191426229,0.7406908093533541,0.6559409707703668,0.6951240231056744,0.7657082569730993,0.6921691397203877,0.7047230716955487,0.6989433570067556,0.6855249745158002
48,0.7064756087503561,0.6443274962742176,0.672989637749422,0.5548695571441834,0.6210780052161543,0.7343706195682647,0.6542919329772501,0.7007305470608223,0.7720560279470087,0.6855306614299741,0.7490655793408088,0.7222117735565168,0.6523955147808359
49,0.7066362444672251,0.6472848360655737,0.6753263455726319,0.5617537313432835,0.6263867350590481,0.7325613839285714,0.6548459277204846,0.6998810737342848,0.768622689406574,0.6801267541874151,0.7616377845735643,0.7280480713316534,0.6381243628950051
50,0.7067680814915549,0.6472615499254843,0.6746144262576793,0.5632248148665642,0.6260914636577489,0.7312904577841941,0.6523358272995962,0.6993713897383622,0.7727135254973041,0.6877812086457874,0.736493374108053,0.715360616626904,0.6622494053686714
51,0.7047925265242198,0.6474245529061102,0.6738610662358643,0.5648659947048168,0.6254298280687725,0.7304226009806211,0.6526019087506701,0.6959734964322121,0.7706849352789649,0.6878869800296503,0.7218824328916073,0.7066833900734636,0.6700645599728169
52,0.7033721573884014,0.6500558867362146,0.6759949980595921,0.5681459474514902,0.6275820656525221,0.7325016353611812,0.6486660352624629,0.7012402310567448,0.7751692914035839,0.6856172342898007,0.7509344206591912,0.7234484059611395,0.6515460414542983
53,0.700758402564753,0.6548761177347243,0.6770390708417773,0.5817274365728545,0.6318636622468071,0.7291715559727764,0.6460438652733422,0.7000509683995922,0.7751779795269712,0.6908868073185678,0.7296975874957526,0.7126602853530792,0.6704043493034318
54,0.7024284620420943,0.652524217585693,0.6781276962899051,0.5748796785196953,0.6333964621025909,0.7296569651394884,0.6488438803581116,0.70293917770982,0.7757350729669589,0.6829843169250295,0.7658851512062521,0.7321671525753158,0.6399932042133877
55,0.6976725653635585,0.6527337928464978,0.683032583051712,0.5609321517325456,0.6318024536017616,0.7433038812046074,0.645140726989864,0.7035338090383962,0.7779102355791873,0.6886152748037117,0.7514441046551138,0.7251033446072905,0.6556235134216786
56,0.6997973733149946,0.6546432563338301,0.6791007637882166,0.579209998600942,0.6349328370286454,0.7298730291614344,0.6503383286661751,0.70361875637105,0.7749983287629763,0.6812243033348561,0.7738702004757051,0.7369045265862819,0.6333673122663949
57,0.6992119493409881,0.6554815573770492,0.6776899113347713,0.5848890127240642,0.6350385824521292,0.7264829518916395,0.6458025983251308,0.7017499150526674,0.7749730004298456,0.690142088076957,0.7392116887529732,0.7180899908172635,0.6642881413523616
