epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.9266169556114146,0.5264088877855015,0.4784703711297929,0.4628231632250122,0.37711099738734616,0.6543440669252699,0.8856016420151877,0.5629176577188809,0.6289751339558532,0.5048755452912497,0.5101087325857968,0.40558647701504846,0.6685355079850492
2,0.9152175554452611,0.5316068768619663,0.5114186291170997,0.43044998834227094,0.3927461655107266,0.7328601911123481,0.8785239563903947,0.5812096500169894,0.6587568086311801,0.5231800889805919,0.5271831464492015,0.4215940974748,0.6892626571525654
3,0.9077564373005703,0.5449509682224429,0.510228961739508,0.4603660658361751,0.3963879806943796,0.7158052574855911,0.8605069510530734,0.6494506739155057,0.6899956417948497,0.5187373658839993,0.6907917091403329,0.4782110091743119,0.5667686034658511
4,0.8902415740188089,0.5862245531281033,0.5251179770278692,0.5368678629690049,0.42591790160903603,0.6845575262327049,0.8172984226890232,0.7174085400385095,0.7175618161422216,0.498189863234111,0.8656982670744139,0.6103992114342041,0.42082908596670066
5,0.8725133931417807,0.6236345580933466,0.5277074652439737,0.6179916026815746,0.4514141044005463,0.6350344439758189,0.8001669716575871,0.7315097972590328,0.733308267664398,0.5204814402751087,0.8786952089704383,0.6430892276930767,0.4371389738362215
6,0.8612501272911348,0.6444730635551142,0.540683572216097,0.6520748576078113,0.47399128356530296,0.6292166285634302,0.783672842696525,0.7387020047570506,0.7482144968352717,0.534503631961259,0.8830275229357798,0.657973174366617,0.45005096839959224
7,0.8504133828524445,0.6589343346573983,0.5403868269733403,0.683991202685496,0.4863013698630137,0.6080082811838329,0.7780205867104772,0.7350775852304904,0.7479903952074349,0.5409224730127576,0.8685015290519877,0.6403345724907064,0.4682296975874958
8,0.845547299798811,0.6621772591857001,0.5527342947532766,0.6809031175730462,0.4955429497568882,0.624849047840223,0.7887873155321332,0.7481594744591686,0.7323014123020826,0.5185666341885894,0.9187903499830106,0.7147120262608176,0.4068977234114849
9,0.8409748545735927,0.6666149453823237,0.5571723000824402,0.6844490934449093,0.4989295733057729,0.630810154937465,0.7667303440579469,0.7387586363121531,0.7598018773043009,0.5784519784337019,0.8392796466190962,0.6258651374332608,0.5377166156982671
10,0.8376182884333032,0.6724801390268124,0.5552840047193662,0.6987767584097859,0.5033613445378151,0.6191505356136064,0.7574693987388974,0.7439121078264809,0.7633762102324965,0.5780141843971631,0.8527862725110431,0.6412008281573499,0.5261637784573564
11,0.8373546191336737,0.6788418570009931,0.560924904539669,0.709053325901152,0.5134767748951374,0.6180347793567689,0.7547795833830816,0.7565975761694416,0.7716621471106535,0.5828804347826086,0.8797995242949371,0.6797193300135808,0.5101936799184505
12,0.8380472774449976,0.6734576713008937,0.5600133804436453,0.6999253661722176,0.5100346547850261,0.6208511032820323,0.7428583321094081,0.7431758976101484,0.7752893736804012,0.6029244374398038,0.8222901800883452,0.6220415537488708,0.5849473326537546
13,0.8337054126993073,0.6813865441906654,0.5648101051203799,0.7121504900705422,0.5187045038732532,0.6199116073505466,0.7459718201822345,0.7293011666100351,0.7737804328221022,0.6044356173452499,0.7837240910635406,0.5892223297838012,0.6204553177030241
14,0.827994811795319,0.6844587884806356,0.5692985428668248,0.7150650440621066,0.5237315875613748,0.6235501531038322,0.7391402891067707,0.7379657945407181,0.779968036365194,0.6087765282827429,0.8011382942575603,0.6059585928294899,0.6116207951070336
15,0.8270419420232366,0.6848311817279047,0.567866564547698,0.7179331732226549,0.5245450615100421,0.6189879875701498,0.7371599727134773,0.7414203194019707,0.7783912213469444,0.6070567986230637,0.8125212368331635,0.6151028950122078,0.5992184845395855
16,0.8267816354436458,0.6864293694141013,0.5649581297225151,0.7224582665830838,0.5232892008294784,0.6138373017729335,0.7351871352723759,0.7347944274549779,0.7817591752644452,0.6083465752278999,0.7932381923207611,0.5990775819469609,0.6179068977234115
17,0.8235020844530325,0.6898119414101291,0.5725221853950603,0.7236520321416094,0.5301362268335181,0.6222749035466927,0.7320605463928719,0.7387586363121531,0.7851201296141008,0.6137486393703424,0.7968059802922188,0.6050850255902261,0.6226639483520218
18,0.8210979722284868,0.6906498262164846,0.5725434703372568,0.723483793071422,0.5285618146550017,0.6245088868101029,0.7357453136988308,0.7606184165817194,0.7870922325983238,0.6083572686000185,0.8620455317703024,0.6690442225392297,0.5577641862045531
