epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.684468293784275,0.5576636904761905,0.580488665431772,0.5066479400749063,0.5553586497890295,0.6080007390983001,0.6805933751165867,0.5776418620455318,0.602394989452445,0.6313760379596679,0.43187223921168877,0.5601157590107866,0.7234114848793748
2,0.675543325021863,0.5799386160714286,0.586344278060173,0.5639286377996655,0.5770166741775574,0.5959784025321169,0.6726107001304626,0.5766224940536867,0.6164780045002748,0.587143803843605,0.5511382942575603,0.5729065632072422,0.6021066938498131
3,0.6692922176083639,0.5829613095238095,0.5886993212254633,0.5671641791044776,0.5788761612699558,0.598861621722497,0.662220799566611,0.5975195378865104,0.6438757851205986,0.5713768771485435,0.6585117227319062,0.6110681114551083,0.5365273530411145
4,0.6562652716723582,0.6060267857142857,0.6031478358628443,0.6089767270040636,0.6032608695652174,0.6030348445110528,0.6502718959489594,0.6126401630988787,0.6646969161145235,0.6166778749159382,0.6021066938498131,0.6103161397670549,0.6231736323479443
5,0.6438957708222526,0.6202101934523809,0.607185801548747,0.6514280415430267,0.6267500744712541,0.5888059701492537,0.6431360241511593,0.6231736323479443,0.6798877390547253,0.6413324708926261,0.5725450220863065,0.6118481950015427,0.6738022426095821
6,0.6332462374342694,0.6323474702380952,0.6184362934362935,0.6692415076779897,0.6432085132014858,0.5955014406543359,0.6320644014555475,0.6345565749235474,0.6989184816185288,0.5593116164720344,0.8053007135575942,0.7043343653250774,0.46381243628950053
7,0.6258515319786966,0.6479259672619048,0.628817963425994,0.6999255398361877,0.6654560547888347,0.596003717472119,0.6203489556260731,0.644070676180768,0.709950204641386,0.6283484122760333,0.6863744478423377,0.6573867854491463,0.6017669045191981
8,0.6169130451356372,0.6548084077380952,0.630199770836447,0.7212870826746024,0.6785024672816992,0.5883173658264348,0.6236575513106325,0.6515460414542983,0.7022009758638736,0.6272942031619116,0.7166156982670744,0.67421875,0.5864763846415223
9,0.6094096335138948,0.6618303571428571,0.6374875373878365,0.7258751620670495,0.683557836219799,0.597235195217635,0.6121436152607203,0.6428814135236154,0.723914876480286,0.6723815461346634,0.5528372409106354,0.6210768787791535,0.7329255861365953
10,0.6021561169375976,0.6659691220238095,0.6478058347634224,0.7210280373831776,0.6887707225523929,0.6114402073306183,0.6063961645831233,0.6547740400951411,0.7262909194736232,0.6129523809523809,0.7628270472307169,0.6974425661031642,0.5467210329595651
11,0.5901255092273155,0.6778273809523809,0.6515090543259556,0.7469568424935448,0.7023861171366594,0.6075046904315197,0.6111611876150836,0.6445803601766904,0.725469963974018,0.6736349453978159,0.5555555555555556,0.6227285837900202,0.7336051647978253
12,0.5923980625701093,0.6768043154761905,0.6558042789223456,0.7334504437869822,0.6966540404040404,0.6194797904191617,0.5996608175337315,0.663098878695209,0.7271880764541003,0.63767586332907,0.7332653754672104,0.6897233201581028,0.5929323819232076
13,0.5857072225771844,0.6815941220238095,0.6593362853873328,0.7449907235621521,0.7067733333333334,0.6178664677359195,0.5984495351819888,0.6664967720013592,0.7337410574387135,0.6079488715797883,0.8158341828066599,0.7374031007751938,0.5171593611960584
14,0.5842165217424432,0.6809895833333334,0.6626008262836907,0.735217552993678,0.7028380634390651,0.6267212504652029,0.5966895896455516,0.6692150866462793,0.7292921032520829,0.6340913362149971,0.7652055725450221,0.7094196804037006,0.5732246007475366
15,0.5791685884552342,0.6848493303571429,0.6673865030674846,0.73659760289882,0.7057297072866929,0.6329950656363467,0.5941657388339872,0.6705742439687394,0.7345446944199386,0.6504416801874887,0.7281685355079851,0.6927803379416283,0.6129799524294938
16,0.5721772270321491,0.6936848958333334,0.6783534352263294,0.7440492859143097,0.7169694467382328,0.6436845519414327,0.6016483308504457,0.6698946653075093,0.7399884820307094,0.6067597652297105,0.8304451240231057,0.7502502502502503,0.509344206591913
17,0.5699784817573216,0.6919177827380952,0.6694606595818989,0.7511262296589133,0.7125106202209006,0.6313164580784794,0.5929136430115803,0.6685355079850492,0.7352564277969609,0.629721009679256,0.7733605164797825,0.7132416165090284,0.563710499490316
18,0.5641466366969758,0.7008463541666666,0.6804113468130558,0.7598410644982443,0.7248862072615645,0.6410784497285152,0.5972685994499404,0.6588515120625212,0.7393110970484742,0.6791307126877597,0.5956506965681277,0.6410256410256411,0.7220523275569147
19,0.5648632159545308,0.6988002232142857,0.6795309484933946,0.7542286717811258,0.7208692000839807,0.642676649508657,0.607152959736793,0.654434250764526,0.7382834161678067,0.6843575418994413,0.5596330275229358,0.6298200514138818,0.7492354740061162
20,0.555494641286454,0.7045200892857143,0.6911636045494313,0.7499300438391941,0.7261771014196712,0.6593712324955949,0.5969312416551553,0.6698946653075093,0.7434651745954886,0.675788419823127,0.6517159361196059,0.6639344262295082,0.6880733944954128
21,0.5526668903683978,0.7084263392857143,0.6890806307646534,0.7634051962410171,0.7301387137452712,0.652394366197183,0.5979952727161024,0.6782195039075773,0.7437160621984197,0.6558866279069767,0.7431192660550459,0.7048028114017961,0.6133197417601087
22,0.5565163877216124,0.7050316220238095,0.6961728217655794,0.7447169811320755,0.7286674019853605,0.666452677916361,0.6245032971643883,0.6422018348623854,0.7326823186817514,0.6849192100538599,0.5066258919469928,0.6118684843624699,0.7777777777777778
23,0.5415061079298279,0.7201450892857143,0.70826061663758,0.7613065326633166,0.7401215805471124,0.6790295593976575,0.6050890200649914,0.6593611960584438,0.7364708023057644,0.6781184780863702,0.6010873258579681,0.642726719415703,0.7176350662589195
24,0.5429623968832727,0.7174479166666666,0.7031173653864947,0.7637291280148423,0.7385547115582016,0.6709250279746364,0.6041545570706544,0.6741420319401971,0.7431372773141611,0.6180804460374353,0.8209310227658851,0.7465127465127465,0.527353041114509
25,0.5386322611233308,0.7200985863095238,0.7122161128376764,0.7567084078711985,0.7424242424242424,0.6843701185334926,0.602023869347961,0.6758409785932722,0.746395121535012,0.685874217978268,0.6439007815154604,0.6652826572979879,0.7077811756710839
26,0.5310632818422857,0.7291201636904762,0.715451125983098,0.7745643307378569,0.750691952844695,0.6833706606942889,0.6380110133196348,0.6433910975195379,0.732884368062851,0.6902759333038218,0.4920149507305471,0.6100678142931664,0.7947672443085287
27,0.5322760739807217,0.7252139136904762,0.7103857275890801,0.7711778290993072,0.745269436445907,0.6786215937821893,0.5991477773565314,0.665477404009514,0.7347533825664173,0.6572671888598781,0.6894325518178729,0.6738044254104212,0.6415222562011553
28,0.5241328337274137,0.7342354910714286,0.7224515565052693,0.7758989129424881,0.7551269035532995,0.6924867330788567,0.6291664699092507,0.6569826707441386,0.716201208393847,0.6140317338940929,0.7682636765205573,0.7019230769230769,0.54570166496772
29,0.5176469285285011,0.7373046875,0.7230203481245402,0.7836289726533628,0.7589294904786412,0.6903558052434456,0.6151483844074866,0.6586816173972138,0.7380291225895943,0.6773727316524811,0.600747536527353,0.642204628501827,0.7166156982670744
30,0.514924765165363,0.7382347470238095,0.7291014967034024,0.776935317794627,0.7606949186583651,0.7000277238702522,0.6143721532400536,0.6569826707441386,0.7431538453634112,0.6809922578606414,0.581719334012912,0.636444181925576,0.7322460074753653
31,0.5098004379708853,0.7433965773809523,0.7336101187602588,0.7809328740340751,0.7635413526278766,0.705937006410852,0.6132496913652057,0.6783893985728848,0.7375395858033871,0.651830053338238,0.7546721032959565,0.7105052125100241,0.6021066938498131
32,0.5115827437645445,0.7393508184523809,0.7342720333760014,0.7696300490751227,0.76033382425135,0.7099376604327099,0.6183152476973508,0.6671763506625892,0.7296578126318733,0.648609865470852,0.7200135915732246,0.6869300911854104,0.6143391097519538
33,0.5038224860382754,0.7465587797619048,0.7380815071126491,0.7803037361408739,0.7650692437979476,0.7129328753133414,0.6236741733129906,0.6683656133197418,0.7308680306962656,0.6283320639756284,0.7760788311247027,0.714595062797748,0.5606523955147809
34,0.49477959245753783,0.7531156994047619,0.7403023039671282,0.7926504363803399,0.7702565146579805,0.7125906394199077,0.6515380303253946,0.6527353041114509,0.7346944996039255,0.6842755637936361,0.5528372409106354,0.6273010478617955,0.7526333673122664
35,0.49053877447953537,0.7559988839285714,0.7474854420328216,0.789860465116279,0.7746633416458852,0.7221498977124791,0.6369460289083098,0.6746517159361196,0.7368483460064478,0.6421229676695944,0.7655453618756372,0.7134551495016611,0.5837580699966021
36,0.4861113897391728,0.7606956845238095,0.7523818689250311,0.7939016454401785,0.7790732436472346,0.7274588257188053,0.6369748553666084,0.6625891946992865,0.7303494565275748,0.6585281980742779,0.6744818212708121,0.6665506439262096,0.6506965681277608
37,0.4842810660401093,0.7617652529761905,0.754044841326996,0.7941149082782382,0.7803060413354531,0.729493729679517,0.6317723674861633,0.6685355079850492,0.7295965050768082,0.6353952532236965,0.7594291539245668,0.7059800664451827,0.5776418620455318
38,0.47535475655569737,0.7675316220238095,0.758933307614409,0.8024530756364988,0.7872936468234117,0.7325451498789797,0.6612182775026431,0.6546041454298335,0.7268243875681211,0.6711952126799289,0.6041454298335033,0.6404320987654321,0.7050628610261638
39,0.46580389242929715,0.7731119791666666,0.7677440853048982,0.8004675081813932,0.790743282996666,0.746044962531224,0.63735033099985,0.6625891946992865,0.7340698783743546,0.6686686686686687,0.6442405708460754,0.6568338249754179,0.6809378185524975
40,0.46532141531462823,0.7734375,0.768,0.8002988978143097,0.79043324838267,0.7468049638822004,0.6598844196971344,0.6636085626911316,0.7263575957693861,0.6275395033860045,0.7604485219164119,0.7029077117572693,0.5667686034658511
41,0.46740110041130156,0.7708798363095238,0.7651237069170996,0.7982824605619341,0.7878460632240329,0.7436752849596886,0.6557825362390798,0.6595310907237513,0.7306841080310703,0.6579037214066235,0.6642881413523616,0.6610634648370497,0.6547740400951411
42,0.45187574861172053,0.7832496279761905,0.7758380224113883,0.8132876204595997,0.8001190358099395,0.7529873039581777,0.6683972713173084,0.6661569826707442,0.7324343174985501,0.6805397496342058,0.6211348963642541,0.652431421446384,0.7111790689772342
43,0.4487003818974786,0.7860398065476191,0.7793391204258788,0.8139082058414464,0.8019147256217923,0.7579998134154305,0.6636311869015512,0.6664967720013592,0.7331432799126315,0.6373545169037502,0.7468569486918111,0.6983805668016194,0.5861365953109072
44,0.4386160933368263,0.7891090029761905,0.7805892883061589,0.819931841208437,0.8049291558571143,0.7576782192166808,0.687557898502311,0.6513761467889908,0.7283823614815832,0.6811684275947794,0.5579340808698607,0.6275407958774692,0.744818212708121
45,0.4382599014456251,0.7932012648809523,0.7841785974278088,0.8261709763504187,0.8104935794542536,0.7595186612766758,0.7117410568601411,0.6501868841318382,0.7251877875812136,0.677828195900485,0.5643900781515461,0.6281902552204176,0.7359836901121305
46,0.4413799368887253,0.7898065476190477,0.7884291331211384,0.8090333553812719,0.8064732356602509,0.7711748008424137,0.677380428487516,0.6569826707441386,0.734460526420612,0.6817966903073286,0.5790010193679919,0.6358024691358025,0.7349643221202854
