epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.9344200194916792,0.5675533234126984,0.4364495798319328,0.6017391709796241,0.38739869468550525,0.49972245351096306,0.8953262124804483,0.5783214407067618,0.6127619194991392,0.47370653095843934,0.5828236493374108,0.4055918663761801,0.5693170234454639
2,0.92354663340227,0.531312003968254,0.47931806440502844,0.4726078276614513,0.37987225679659353,0.6492955118036764,0.8867797375373219,0.5440593498697475,0.6256152547975471,0.5113794986951509,0.4582059123343527,0.39779057690491926,0.7157662249405369
3,0.9202801139788732,0.5289868551587301,0.49351601826849345,0.44933838747936095,0.3846893433464127,0.688206034122077,0.8821530639045481,0.5580473439800657,0.6416725304283483,0.5135269916469268,0.487172952769283,0.4055730602599449,0.699796126401631
4,0.9146994351601553,0.5339161706349206,0.5043354983350368,0.44517554057196,0.3906281920326864,0.7114221932843456,0.8673938977113669,0.6051647978253483,0.6648614203909852,0.5173082248684575,0.590383961943595,0.4365505959336293,0.6347264695888549
5,0.9056432791172512,0.5481925843253969,0.5067939150887524,0.47258146757520975,0.3968885001722721,0.7008799026490686,0.8516835567096005,0.6485445690338657,0.6850082981680818,0.5124901806755695,0.6957186544342507,0.4766218585622443,0.5541963982330955
6,0.8991863590236457,0.5698784722222222,0.5130050194812033,0.5149253731343284,0.41192220969560317,0.6798306819239,0.8338502740514451,0.6649677200135916,0.7069913141280201,0.5416795785559343,0.700475705062861,0.4978638564511535,0.5939517499150526
7,0.8939116051243174,0.5823722718253969,0.5121854064819844,0.5437159104096553,0.41842440020116556,0.6601017407943249,0.8188855851042098,0.6661003511156416,0.7180084462991423,0.5525197328476017,0.6899422358137954,0.4993141289437586,0.618416581719334
8,0.8876890860468386,0.5944010416666666,0.5216278474532888,0.5594535569908462,0.4293367039845913,0.6644620400558919,0.8163111587257489,0.6977573904179408,0.7253192928641123,0.5458258871585397,0.77420998980632,0.5468030690537085,0.5448521916411825
9,0.8824970866331742,0.602508060515873,0.5256654519894194,0.5746644295302014,0.4377252703243893,0.6578240740740741,0.8096414425450823,0.7080643334465965,0.7301959928065802,0.5557949159844895,0.7881413523615358,0.5639097744360902,0.5479102956167177
10,0.8817890243427384,0.6043836805555556,0.5258425296325197,0.5795552651842173,0.4398992881787946,0.6535211267605634,0.8012866097623887,0.6822969758749575,0.7310757807563321,0.5655204460966543,0.713302752293578,0.5196413321947054,0.6202854230377166
11,0.8764259908052664,0.6131107390873016,0.529102126294738,0.5931923791821562,0.44470521074498115,0.6530365126676602,0.7992113240711067,0.7039302299241137,0.7397594518411836,0.5714051483849811,0.7598538905878356,0.5521229404309252,0.59208290859667
12,0.8745725551058375,0.6147383432539683,0.5306846935307225,0.5969321148825065,0.4483440750430732,0.6500740192450037,0.7934190345847089,0.7005323366179635,0.7434858052805086,0.5790479223053654,0.7418450560652395,0.5447872977831036,0.6179068977234115
13,0.8685775429808668,0.6210782490079365,0.5301478078689911,0.6092420413179067,0.45003915937867117,0.6449515970630875,0.7949888617124247,0.7225620115528373,0.744133395195081,0.5608247422680412,0.8181277607883113,0.5936610362497627,0.5314305130818893
14,0.865372597890359,0.6288597470238095,0.5396727741141638,0.6190131809168319,0.46219455970493317,0.6483577401025546,0.7846918302601662,0.7200135915732246,0.7489058376569013,0.5776524859046642,0.7928134556574924,0.5809278350515464,0.5744138634046891
15,0.8620019971082608,0.632843501984127,0.5434992098061134,0.6221135940409683,0.4648249489022219,0.6542316258351893,0.7792796720143246,0.718937592026277,0.7494689997943714,0.5810753777327593,0.786017669045192,0.5774198959906056,0.5847774379884472
16,0.8610666885912891,0.6378038194444444,0.5419149937264742,0.6350073203039669,0.46808006231584653,0.6434058004748382,0.7754774175692296,0.7330388492468003,0.7567802288099557,0.5755447505852692,0.8280665987088005,0.6122605363984674,0.5429833503227999
17,0.8586626932882364,0.6384238591269841,0.5443250634889627,0.6360178292221885,0.47180737580006094,0.6431836018651031,0.7783786087580349,0.72579001019368,0.7539800336533449,0.581503889369058,0.8029221882432892,0.5918367346938775,0.5715256540944614
18,0.8571127711218738,0.6414775545634921,0.5469610013123617,0.6391841491841492,0.474236608810842,0.6460299833425874,0.7728464774571467,0.7230150639936572,0.7552618349270411,0.5870134256522841,0.7892456676860347,0.5835151922108444,0.5905538566089025
19,0.8506458961212683,0.646515376984127,0.549114204365707,0.6458367185867824,0.4764780564801153,0.6478794382494284,0.7725497227216113,0.7279986408426775,0.7568429218464912,0.5790165658690507,0.8114169215086646,0.5980445410103205,0.5611620795107034
20,0.8517676095759111,0.6483289930555556,0.5457785252367509,0.6539184080525083,0.47737461473802184,0.63706473475111,0.7655936514121898,0.7315664288141353,0.7607731214631976,0.587251828631139,0.8109072375127421,0.602357984994641,0.5728848114169215
