epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.6886634535067493,0.5449916294642857,0.6102646830375814,0.3767403007239651,0.5328858126673854,0.713932898415657,0.687474905796673,0.5537716615698267,0.5667273565279095,0.538927411568507,0.5859667006455997,0.5574723079716725,0.5215766224940537
2,0.684697211631352,0.5569893973214286,0.6159675891399431,0.40330079033007904,0.5434821269784812,0.7107637919806493,0.6826489067272,0.5729697587495752,0.6107830406445999,0.5090340853598985,0.7031940197077812,0.5986675855731679,0.44274549779136935
3,0.6803057180673239,0.5667782738095238,0.6266880384692447,0.40550450199573007,0.5497398762654668,0.7286832541235673,0.6846696183733318,0.5734794427454978,0.6494894673966769,0.32047638381377724,0.9458036017669045,0.7877578176979375,0.20115528372409106
4,0.6767635146111605,0.5803571428571429,0.625917174480786,0.46062219730941706,0.5666516550326504,0.6990277777777778,0.7008833795299997,0.5567448182127082,0.6289771833138615,0.29045417459885775,0.9320421338769963,0.7275204359673024,0.18144750254842
5,0.6757787130551324,0.5794735863095238,0.618052035816861,0.47838013762320997,0.5660297075661458,0.6806046511627907,0.6914971259463093,0.5511382942575603,0.6513976506159793,0.20874513327343516,0.9838600067957866,0.8800505050505051,0.11841658171933402
6,0.6735259111128038,0.5847051711309523,0.6167907485678732,0.5010697674418605,0.5726465081072467,0.6683094662451181,0.6854661124879899,0.5601427115188583,0.6628270934134327,0.23425022182786157,0.9857288481141692,0.9041095890410958,0.1345565749235474
7,0.6738412203045473,0.5827985491071429,0.634167227353355,0.4423622413392234,0.5646238745280279,0.7232479188950379,0.6919534421809341,0.5610771321780497,0.6630097893502427,0.24092845600117527,0.9828406388039416,0.8903365906623235,0.13931362555215765
8,0.6732686879113317,0.5857979910714286,0.6381033642125793,0.44424157303370787,0.5695169712793734,0.7254711751662971,0.7429337257762318,0.5328746177370031,0.6396168728089909,0.13442468125295137,0.9932042133876996,0.9143468950749465,0.07254502208630649
9,0.6721515667048239,0.5904715401785714,0.640279394644936,0.45512010113780027,0.5739235500878734,0.723985035333241,0.6825007728260496,0.5773870200475705,0.6687925147978081,0.31445500895686923,0.9609242269792728,0.8322392414296135,0.19384981311586816
10,0.6738779666789231,0.5830310639880952,0.6308791140934071,0.45607634016278414,0.568582347048566,0.7085067036523347,0.7063398826057496,0.5671933401291199,0.6601205409289121,0.268064933199253,0.9758749575263337,0.867906976744186,0.15851172273190622
11,0.673262134571338,0.5857514880952381,0.6344836075663699,0.45293296089385476,0.5682001910781216,0.7182738758825715,0.6946354914132667,0.5626911314984709,0.662346028269133,0.24780829924021042,0.9813115868161739,0.8851774530271399,0.14407067618076794
12,0.6717118515544349,0.5901692708333334,0.6263461375392182,0.4933500744047619,0.5755415303101138,0.6869884672619048,0.7026166491534399,0.551563030920829,0.6586928600020621,0.19905932331967835,0.9916751613999321,0.9304964539007092,0.11145090044172613
13,0.6718509021836022,0.5867280505952381,0.6291211084216677,0.47235783698330774,0.5705256783862545,0.7011301799916283,0.7043577083588942,0.5596330275229358,0.6573912578890181,0.24738675958188153,0.9745158002038736,0.8502994011976048,0.14475025484199797
14,0.6697072322879519,0.5924014136904762,0.639003294892916,0.46232018561484917,0.5724669766068925,0.7230403579084723,0.6965975078713634,0.5756880733944955,0.6593480339844751,0.31396786155747836,0.9571865443425076,0.8193548387096774,0.19418960244648317
15,0.671037525559465,0.5909598214285714,0.6327041924169033,0.4773065476190476,0.5741133676871779,0.7046130952380952,0.6975931632130042,0.573394495412844,0.673565743809005,0.2894736842105263,0.972986748216106,0.8654822335025381,0.17380224260958205
16,0.6707631486601063,0.5864722842261905,0.6245593295476135,0.4837886729440141,0.5706735591389553,0.6896825026807777,0.7066301074202942,0.5750084947332654,0.6693566366698382,0.30193944467699174,0.9661909616038057,0.8446526151444185,0.18382602786272512
17,0.6712320492203746,0.5890997023809523,0.634649576183585,0.46867520765873577,0.575493982227888,0.7073597861652611,0.6860720510392085,0.576537546721033,0.6827685735625427,0.29956442321202753,0.971967380224261,0.8659626320064988,0.18110771321780497
18,0.6716866894137292,0.5890066964285714,0.6235785169726138,0.4965860002786939,0.5746300875230582,0.6816425345686484,0.705302610102555,0.5663438668025824,0.679602012365653,0.25289038489682425,0.9858987427794768,0.9123548046462513,0.14678899082568808
19,0.6712400618541453,0.5895647321428571,0.63480635551142,0.46568080357142855,0.5717799642218246,0.7134486607142857,0.7368137689874225,0.5699966021066939,0.675440170349565,0.2693418013856813,0.9814814814814815,0.8953934740882917,0.15851172273190622
20,0.669563584317941,0.5921688988095238,0.6338968900020872,0.4814138576779026,0.5782118650521666,0.701450480413895,0.7181016437547363,0.5673632347944274,0.6776082612334549,0.26156299840510366,0.9814814814814815,0.8921859545004945,0.15324498810737344
21,0.6717928160159361,0.5896344866071429,0.6258982131123217,0.4940315210295626,0.5763810267421433,0.6847231240144699,0.7147311849276656,0.5731396534148828,0.6897547484202337,0.2797764081983661,0.9804621134896364,0.8945921173235564,0.16581719334012912
22,0.6685720278792793,0.5923316592261905,0.6212929563470636,0.5148519446765061,0.5791020736863298,0.6701146211909421,0.7032647351531879,0.5665987088005436,0.6920418319574926,0.2501469723691946,0.9886170574243969,0.9270152505446623,0.14458036017669046
23,0.6705358049699238,0.5888439360119048,0.6057214207674642,0.5418300955193577,0.5777050017012589,0.6365937104560154,0.6900753682560247,0.5715256540944614,0.6892496393995831,0.27256994519757716,0.9825008494733265,0.9017175572519084,0.16055045871559634
24,0.6700077600599754,0.5905180431547619,0.6094515778502207,0.5408565727808454,0.5813589439837537,0.6403970732161999,0.6954236463036226,0.5677879714576962,0.6898782438883814,0.2565751022793688,0.9864084267753993,0.9164926931106472,0.1491675161399932
