epoch,train_loss,train_acc,train_f1,train_specificity,train_precision,train_recall,val_loss,val_acc,val_auc,val_f1,val_specificity,val_precision,val_recall
1,0.5370500381843794,0.8364800347222222,0.7786938552877252,0.8268871449925261,0.7146047514535443,0.8554111356932154,1.1125724830975134,0.45033412617510477,0.5406046373912122,0.4839978734715577,0.2888209310227659,0.3522129371711544,0.7733605164797825
2,0.4544347696863706,0.8921750992063492,0.8484531590413944,0.8853449879114748,0.7979019832814293,0.905842947525121,1.2464608735796334,0.40831351228904744,0.5572643304678113,0.5045523520485584,0.16055045871559634,0.3499539534271806,0.9038396194359497
3,0.4292331493740517,0.9080636160714286,0.8704540986829173,0.9008389652761594,0.8240353996939747,0.9224145912415517,1.5472057515323379,0.3745611054479556,0.5452397728664768,0.5029255558556126,0.08724091063540605,0.34208915013470487,0.9492014950730547
4,0.41653783521097565,0.9156436011904762,0.8802113141096192,0.9085751488095238,0.835659951517178,0.9297805059523809,1.3670252608945188,0.4084267753992525,0.5532453012839141,0.5034227039361096,0.1628440366972477,0.3495049504950495,0.8995922528032619
5,0.40667053915205453,0.920929439484127,0.8868581568149053,0.914169758812616,0.8437935255138649,0.9345549738219895,1.40789766366715,0.38996488843583643,0.5543630240280588,0.5053269654665687,0.11756710839279647,0.34625550660792953,0.9347604485219164
6,0.39511115574056194,0.9278738839285714,0.8967353913757518,0.9196233940911831,0.8535637331530694,0.9445067788686302,1.3922768526481113,0.38305583871333104,0.5396381558248701,0.5005501558774986,0.11085626911314984,0.34277282431244505,0.9274549779136935
7,0.3895793681712969,0.9319041418650794,0.9027042590418817,0.9236919787090626,0.8612543318400812,0.9483456652240682,1.321531752947772,0.4053686714237173,0.5449639754612758,0.503405221339387,0.1559633027522936,0.34880062917813603,0.9041794087665648
8,0.3851590574245959,0.934632316468254,0.9071002136893352,0.9268457785765972,0.8678863502234213,0.9500253795394767,1.394160631193739,0.40519877675840976,0.5502717621904184,0.5032868290375976,0.15579340808698608,0.3487122354020578,0.9040095141012572
9,0.37566942660995417,0.9394066220238095,0.913809450311997,0.9316684576928468,0.8763056624518967,0.9546669123744587,1.4168939003990828,0.39398572884811417,0.5472463324862269,0.5055219259738459,0.1263166836561332,0.34719136781973975,0.9293238192320761
10,0.37349056111766943,0.9396236359126984,0.9135155538779226,0.9324516264232658,0.8764059304703476,0.9539067934152562,1.312532824261681,0.400724883905312,0.5492821098896937,0.5046343975283213,0.14322120285423037,0.34828120961488757,0.9157322460074754
11,0.3744087704856481,0.9399181547619048,0.9135361827429285,0.9320244145837685,0.8748558000427259,0.9557951734117537,1.3762965137813834,0.4084267753992525,0.541025441307599,0.5009554748710109,0.16726129799524295,0.3484647082281005,0.8907577302072714
12,0.369292875389672,0.9431423611111112,0.9185685107894502,0.9352089058642694,0.8814657008947593,0.9589320478353573,1.4716488680248891,0.38871899422358136,0.543563968083587,0.5053162236480293,0.11476384641522257,0.3459897075436174,0.936629289840299
13,0.3646280803082008,0.9451264880952381,0.9213892343222597,0.9372538968755096,0.8851060198813943,0.9607743250127356,1.382681899731034,0.3946086759542417,0.54553040646909,0.5032989499117182,0.13183826027862725,0.3463801483755436,0.9201495073054706
14,0.3624908956772988,0.9466455853174603,0.9234464659045416,0.9386643070044709,0.8874070274429341,0.9625370919881305,1.4045245075139448,0.3709366859213954,0.5381487127318473,0.5013467408870533,0.08205912334352701,0.34069554606467356,0.9486918110771322
15,0.3654426687456194,0.9446459573412699,0.9201064948430544,0.9370619633325598,0.8834801288936627,0.9599010363178041,1.3431405580832043,0.3885490995582739,0.5439827948024587,0.5037002987818893,0.11739721372748896,0.3452643518810259,0.9308528712198437
16,0.35608905660254614,0.9496217757936508,0.9274683092304945,0.9419251262244351,0.8927604726100967,0.964983978080156,1.5573352805433283,0.3744478423377506,0.5431566653954875,0.5042635311013374,0.08443764865783214,0.3426445474505977,0.9544682296975875
